粘性,钝度,二维,外-激波后第0激波后马赫数,外-激波后第0激波后方向角,外-激波后第0激波后压缩角,外-激波后第0激波后流道高H,外-激波后第0激波后收缩比,外-激波后第0激波后sigma,外-激波后第1激波后马赫数,外-激波后第1激波后方向角,外-激波后第1激波后压缩角,外-激波后第1激波后流道高H,外-激波后第1激波后收缩比,外-激波后第1激波后sigma,外-激波后第2激波后马赫数,外-激波后第2激波后方向角,外-激波后第2激波后压缩角,外-激波后第2激波后流道高H,外-激波后第2激波后收缩比,外-激波后第2激波后sigma,外-激波后第3激波后马赫数,外-激波后第3激波后方向角,外-激波后第3激波后压缩角,外-激波后第3激波后流道高H,外-激波后第3激波后收缩比,外-激波后第3激波后sigma,内-激波后第0激波后马赫数,内-激波后第0激波后方向角,内-激波后第0激波后压缩角,内-激波后第0激波后流道高H,内-激波后第0激波后收缩比,内-激波后第0激波后sigma,内-激波后第1激波后马赫数,内-激波后第1激波后方向角,内-激波后第1激波后压缩角,内-激波后第1激波后流道高H,内-激波后第1激波后收缩比,内-激波后第1激波后sigma,内-激波后第2激波后马赫数,内-激波后第2激波后方向角,内-激波后第2激波后压缩角,内-激波后第2激波后流道高H,内-激波后第2激波后收缩比,内-激波后第2激波后sigma,压缩位置外压缩段风轴Cr,压缩位置外压缩段体轴Cr,压缩位置外压缩段长度,压缩位置外压缩段高度,压缩位置外压缩段阻力,压缩位置外压缩段比阻,压缩位置内压缩段风轴Cr,压缩位置内压缩段体轴Cr,压缩位置内压缩段长度,压缩位置内压缩段高度,压缩位置内压缩段阻力,压缩位置内压缩段比阻,压缩位置总_压_缩风轴Cr,压缩位置总_压_缩体轴Cr,压缩位置总_压_缩长度,压缩位置总_压_缩高度,压缩位置总_压_缩阻力,压缩位置总_压_缩比阻,每米宽度流量
0,0,1,5,0,0,245.496,1,1,4.622,3.7,3.7,181.798,1.35,0.991,4.158,8.878,5.178,124.462,1.972,0.973,3.692,15,6.122,83.72,2.932,0.951,3.692,15,15,109.523,1,0.951,3.233,7.845,7.155,73.152,1.497,0.928,2.808,0,7.845,50,2.19,0.906,2.932,2.932,979.13,245.5,2682,162.6,1.674,1.674,303.79,18.01,-487,-29.5,4.91,4.91,1282.92,263.51,3170,192.1,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.99,10.878,5.178,109.334,2.245,0.954,3.692,15,4.122,83.952,2.924,0.948,3.692,15,15,109.509,1,0.948,3.232,7.845,7.155,73.148,1.497,0.925,2.808,0,7.845,50,2.19,0.903,2.924,2.924,877.41,245.5,2683,162.6,1.679,1.679,303.72,18.01,-486,-29.5,4.91,4.91,1181.13,263.5,3169,192.1,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.154,8.878,3.178,124.885,1.966,0.966,3.689,15,6.122,84.035,2.921,0.945,3.689,15,15,109.447,1,0.945,3.23,7.845,7.155,73.127,1.497,0.921,2.806,0,7.845,50,2.189,0.9,2.921,2.921,877.41,245.5,2686,162.8,1.681,1.681,303.38,17.98,-485,-29.4,4.91,4.91,1180.79,263.48,3172,192.2,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,3.985,10.878,4.178,109.801,2.236,0.946,3.687,15,4.122,84.339,2.911,0.94,3.687,15,15,109.4,1,0.94,3.228,7.845,7.155,73.112,1.496,0.917,2.805,0,7.845,50,2.188,0.896,2.911,2.911,831.16,245.5,2689,163,1.687,1.687,303.12,17.96,-483,-29.3,4.91,4.91,1134.28,263.46,3172,192.3,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.159,8.878,4.178,124.479,1.972,0.973,3.693,15,6.122,83.726,2.932,0.952,3.693,15,15,109.535,1,0.952,3.233,7.845,7.155,73.156,1.497,0.928,2.809,0,7.845,50,2.191,0.907,2.932,2.932,926.69,245.5,2682,162.5,1.675,1.675,303.86,18.02,-488,-29.5,4.91,4.91,1230.54,263.52,3169,192.1,16.5
0,0,1,5,0,0,245.496,1,1,4.722,2.7,2.7,196.474,1.25,0.996,4.152,8.878,6.178,124.871,1.966,0.965,3.687,15,6.122,84.041,2.921,0.943,3.687,15,15,109.406,1,0.943,3.229,7.845,7.155,73.114,1.496,0.92,2.805,0,7.845,50,2.188,0.899,2.921,2.921,1034.88,245.5,2689,162.9,1.681,1.681,303.16,17.96,-485,-29.4,4.91,4.91,1338.04,263.46,3174,192.3,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.99,10.878,6.178,109.263,2.247,0.955,3.691,15,4.122,83.899,2.926,0.949,3.691,15,15,109.502,1,0.949,3.232,7.845,7.155,73.145,1.497,0.925,2.808,0,7.845,50,2.19,0.904,2.926,2.926,926.69,245.5,2684,162.6,1.678,1.678,303.68,18.01,-486,-29.5,4.91,4.91,1230.36,263.5,3170,192.1,16.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.831,9.28,5.88,120.718,2.31,0.947,4.311,14.7,5.42,79.918,3.489,0.925,4.311,14.7,14.7,122.875,1,0.925,3.84,8.83,5.87,82.698,1.486,0.904,3.244,0,8.83,50,2.457,0.86,3.489,3.489,1321.1,278.8,2711,174.9,1.598,1.598,405.07,29.24,-676,-43.6,5.576,5.576,1726.17,308.03,3387,218.5,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,5.063,7.28,3.88,141.34,1.973,0.975,4.302,14.71,7.43,80.121,3.48,0.914,4.302,14.71,14.71,122.497,1,0.914,3.675,6.84,7.87,73.517,1.666,0.871,3.239,0.01,6.83,50,2.45,0.852,3.48,3.48,1321.1,278.8,2648,170.9,1.602,1.602,368.94,20.21,-565,-36.5,5.576,5.576,1690.04,299.01,3213,207.3,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.831,9.28,5.88,120.718,2.31,0.947,4.31,14.71,5.43,79.863,3.491,0.924,4.31,14.71,14.71,122.851,1,0.924,3.839,8.84,5.87,82.689,1.486,0.904,3.243,0.01,8.83,50,2.457,0.86,3.491,3.491,1321.1,278.8,2714,175.1,1.597,1.597,404.93,29.29,-679,-43.8,5.576,5.576,1726.03,308.09,3393,218.9,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.831,9.28,5.88,120.718,2.31,0.947,4.311,14.7,5.42,79.918,3.489,0.925,4.311,14.7,14.7,122.735,1,0.925,3.683,6.83,7.87,73.578,1.668,0.88,3.245,0,6.83,50,2.455,0.861,3.489,3.489,1321.1,278.8,2637,170.1,1.598,1.598,370.24,20.24,-565,-36.5,5.576,5.576,1691.34,299.04,3202,206.6,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.831,9.28,5.88,120.718,2.31,0.947,4.311,14.7,5.42,79.918,3.489,0.925,4.311,14.7,14.7,122.735,1,0.925,3.683,6.83,7.87,73.578,1.668,0.88,3.245,0,6.83,50,2.455,0.861,3.489,3.489,1321.1,278.8,2637,170.1,1.598,1.598,370.24,20.24,-565,-36.5,5.576,5.576,1691.34,299.04,3202,206.6,15.5
0,0,1,6,0,0,278.799,1,1,5.262,5.4,5.4,168.147,1.658,0.958,4.832,9.28,3.88,120.835,2.307,0.947,4.313,14.7,5.42,79.984,3.486,0.925,4.313,14.7,14.7,122.771,1,0.925,3.684,6.83,7.87,73.587,1.668,0.88,3.246,0,6.83,50,2.455,0.861,3.486,3.486,1162.64,278.8,2635,170,1.6,1.6,370.43,20.26,-565,-36.4,5.576,5.576,1533.08,299.05,3200,206.5,15.5
0,0,1,6,0,0,278.799,1,1,5.262,5.4,5.4,168.147,1.658,0.958,4.832,9.28,3.88,120.835,2.307,0.947,4.313,14.7,5.42,79.984,3.486,0.925,4.313,14.7,14.7,122.771,1,0.925,3.684,6.83,7.87,73.587,1.668,0.88,3.246,0,6.83,50,2.455,0.861,3.486,3.486,1162.64,278.8,2635,170,1.6,1.6,370.43,20.26,-565,-36.4,5.576,5.576,1533.08,299.05,3200,206.5,15.5
0,0,1,6,0,0,278.799,1,1,5.262,5.4,5.4,168.147,1.658,0.958,4.618,11.28,5.88,103.881,2.684,0.923,4.309,14.7,3.42,80.308,3.472,0.918,4.309,14.7,14.7,122.665,1,0.918,3.681,6.83,7.87,73.56,1.668,0.874,3.243,0,6.83,50,2.453,0.855,3.472,3.472,1162.64,278.8,2640,170.3,1.606,1.606,369.85,20.21,-562,-36.3,5.576,5.576,1532.5,299.01,3202,206.6,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.714,10.28,6.88,112.275,2.483,0.925,4.305,14.7,4.42,80.377,3.469,0.914,4.305,14.7,14.7,122.704,1,0.914,3.834,8.83,5.87,82.636,1.485,0.894,3.239,0,8.83,50,2.454,0.851,3.469,3.469,1321.1,278.8,2718,175.4,1.608,1.608,404.02,29.13,-671,-43.3,5.576,5.576,1725.12,307.93,3390,218.7,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.714,10.28,6.88,112.275,2.483,0.925,4.305,14.7,4.42,80.377,3.469,0.914,4.305,14.7,14.7,122.566,1,0.914,3.677,6.83,7.87,73.535,1.667,0.87,3.241,0,6.83,50,2.451,0.851,3.469,3.469,1321.1,278.8,2644,170.6,1.608,1.608,369.32,20.17,-561,-36.2,5.576,5.576,1690.42,298.97,3205,206.8,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.947,8.28,4.88,130.355,2.139,0.963,4.311,14.7,6.42,79.838,3.492,0.925,4.311,14.7,14.7,122.862,1,0.925,3.839,8.83,5.87,82.693,1.486,0.905,3.243,0,8.83,50,2.457,0.861,3.492,3.492,1321.1,278.8,2712,174.9,1.597,1.597,404.99,29.23,-677,-43.7,5.576,5.576,1726.09,308.03,3389,218.6,15.5
0,0,1,6,0,0,278.799,1,1,5.53,3.4,3.4,199.958,1.394,0.988,4.947,8.28,4.88,130.355,2.139,0.963,4.311,14.7,6.42,79.838,3.492,0.925,4.311,14.7,14.7,122.723,1,0.925,3.682,6.83,7.87,73.575,1.668,0.88,3.245,0,6.83,50,2.454,0.861,3.492,3.492,1321.1,278.8,2637,170.1,1.597,1.597,370.17,20.24,-566,-36.5,5.576,5.576,1691.27,299.03,3203,206.6,15.5
0,0,1,6,0,0,278.799,1,1,5.262,5.4,5.4,168.147,1.658,0.958,4.725,10.28,4.88,111.83,2.493,0.937,4.314,14.7,4.42,79.998,3.485,0.925,4.314,14.7,14.7,122.931,1,0.925,3.842,8.83,5.87,82.719,1.486,0.905,3.245,0,8.83,50,2.459,0.861,3.485,3.485,1162.64,278.8,2709,174.8,1.6,1.6,405.42,29.27,-676,-43.6,5.576,5.576,1568.07,308.07,3385,218.4,15.5
0,0,1,6,0,0,278.799,1,1,5.262,5.4,5.4,168.147,1.658,0.958,4.725,10.28,4.88,111.83,2.493,0.937,4.314,14.7,4.42,79.998,3.485,0.925,4.314,14.7,14.7,122.792,1,0.925,3.685,6.83,7.87,73.592,1.669,0.881,3.247,0,6.83,50,2.456,0.862,3.485,3.485,1162.64,278.8,2634,170,1.6,1.6,370.54,20.26,-565,-36.4,5.576,5.576,1533.19,299.06,3199,206.4,15.5
0,0,1,6,0,0,278.799,1,1,5.262,5.4,5.4,168.147,1.658,0.958,4.725,10.28,4.88,111.83,2.493,0.937,4.314,14.7,4.42,79.998,3.485,0.925,4.314,14.7,14.7,122.931,1,0.925,3.842,8.83,5.87,82.719,1.486,0.905,3.245,0,8.83,50,2.459,0.861,3.485,3.485,1162.64,278.8,2709,174.8,1.6,1.6,405.42,29.27,-676,-43.6,5.576,5.576,1568.07,308.07,3385,218.4,15.5
0,0,1,6,0,0,278.799,1,1,5.262,5.4,5.4,168.147,1.658,0.958,4.94,8.28,2.88,131.019,2.128,0.954,4.306,14.7,6.42,80.293,3.472,0.916,4.306,14.7,14.7,122.599,1,0.916,3.679,6.83,7.87,73.543,1.667,0.872,3.242,0,6.83,50,2.452,0.853,3.472,3.472,1162.64,278.8,2642,170.5,1.606,1.606,369.49,20.19,-562,-36.3,5.576,5.576,1532.14,298.99,3204,206.7,15.5
0,0,1,6,0,0,278.799,1,1,5.129,6.4,6.4,155.325,1.795,0.935,4.716,10.28,3.88,112.553,2.477,0.925,4.306,14.7,4.42,80.564,3.461,0.913,4.306,14.7,14.7,122.749,1,0.913,3.835,8.83,5.87,82.652,1.485,0.893,3.24,0,8.83,50,2.455,0.85,3.461,3.461,1092.11,278.8,2716,175.2,1.611,1.611,404.29,29.16,-670,-43.2,5.576,5.576,1496.4,307.96,3387,218.5,15.5
0,0,1,6,0,0,278.799,1,1,5.129,6.4,6.4,155.325,1.795,0.935,4.716,10.28,3.88,112.553,2.477,0.925,4.306,14.7,4.42,80.564,3.461,0.913,4.306,14.7,14.7,122.611,1,0.913,3.679,6.83,7.87,73.546,1.667,0.869,3.242,0,6.83,50,2.452,0.85,3.461,3.461,1092.11,278.8,2642,170.4,1.611,1.611,369.56,20.19,-560,-36.1,5.576,5.576,1461.67,298.99,3202,206.6,15.5
0,0,1,6,0,0,278.799,1,1,5.396,4.4,4.4,182.933,1.524,0.976,4.948,8.28,3.88,130.378,2.138,0.964,4.312,14.7,6.42,79.844,3.492,0.926,4.312,14.7,14.7,122.882,1,0.926,3.84,8.83,5.87,82.701,1.486,0.906,3.244,0,8.83,50,2.458,0.861,3.492,3.492,1238.86,278.8,2711,174.9,1.597,1.597,405.12,29.24,-677,-43.7,5.576,5.576,1643.98,308.04,3388,218.6,15.5
0,0,1,6,0,0,278.799,1,1,5.396,4.4,4.4,182.933,1.524,0.976,4.948,8.28,3.88,130.378,2.138,0.964,4.312,14.7,6.42,79.844,3.492,0.926,4.312,14.7,14.7,122.743,1,0.926,3.683,6.83,7.87,73.58,1.668,0.881,3.246,0,6.83,50,2.455,0.862,3.492,3.492,1238.86,278.8,2636,170.1,1.597,1.597,370.28,20.24,-566,-36.5,5.576,5.576,1609.14,299.04,3202,206.6,15.5
0,0,1,6,0,0,278.799,1,1,5.396,4.4,4.4,182.933,1.524,0.976,4.948,8.28,3.88,130.378,2.138,0.964,4.312,14.7,6.42,79.844,3.492,0.926,4.312,14.7,14.7,122.882,1,0.926,3.84,8.83,5.87,82.701,1.486,0.906,3.244,0,8.83,50,2.458,0.861,3.492,3.492,1238.86,278.8,2711,174.9,1.597,1.597,405.12,29.24,-677,-43.7,5.576,5.576,1643.98,308.04,3388,218.6,15.5
0,0,1,6,0,0,278.799,1,1,5.396,4.4,4.4,182.933,1.524,0.976,4.724,10.28,5.88,111.717,2.496,0.938,4.313,14.7,4.42,79.92,3.488,0.926,4.313,14.7,14.7,122.78,1,0.926,3.684,6.83,7.87,73.589,1.668,0.881,3.247,0,6.83,50,2.456,0.862,3.488,3.488,1238.86,278.8,2635,170,1.598,1.598,370.48,20.26,-565,-36.5,5.576,5.576,1609.34,299.06,3200,206.5,15.5
0,0,1,6,0,0,278.799,1,1,5.665,2.4,2.4,219.523,1.27,0.996,4.937,8.28,5.88,131.013,2.128,0.951,4.303,14.7,6.42,80.316,3.471,0.913,4.303,14.7,14.7,122.669,1,0.913,3.833,8.83,5.87,82.622,1.485,0.894,3.238,0,8.83,50,2.453,0.85,3.471,3.471,1409.66,278.8,2720,175.5,1.606,1.606,403.79,29.11,-672,-43.3,5.576,5.576,1813.46,307.91,3391,218.8,15.5
0,0,1,6,0,0,278.799,1,1,5.665,2.4,2.4,219.523,1.27,0.996,4.937,8.28,5.88,131.013,2.128,0.951,4.303,14.7,6.42,80.316,3.471,0.913,4.303,14.7,14.7,122.531,1,0.913,3.676,6.83,7.87,73.526,1.667,0.87,3.24,0,6.83,50,2.451,0.851,3.471,3.471,1409.66,278.8,2645,170.7,1.606,1.606,369.12,20.16,-561,-36.2,5.576,5.576,1778.79,298.96,3207,206.9,15.5
0,0,1,6,0,0,278.799,1,1,5.396,4.397,4.397,182.98,1.524,0.976,4.837,9.275,4.878,120.498,2.314,0.953,4.288,15,5.725,78.097,3.57,0.927,4.288,15,15,124.033,1,0.927,3.82,9.127,5.873,83.643,1.483,0.907,3.208,0,9.127,50,2.481,0.859,3.57,3.57,1239.1,278.8,2788,179.9,1.562,1.562,407.23,30.71,-732,-47.2,5.576,5.576,1646.33,309.51,3520,227.1,15.5
0,0,1,6,0,0,278.818,1,1,5.396,4.397,4.397,182.993,1.524,0.976,4.837,9.275,4.878,120.507,2.314,0.953,4.288,15,5.725,78.102,3.57,0.927,4.288,15,15,123.992,1,0.927,3.664,7.127,7.873,74.52,1.664,0.883,3.211,0,7.127,50,2.48,0.861,3.57,3.57,1239.19,278.82,2712,175,1.562,1.562,372.71,21.5,-618,-39.9,5.576,5.576,1611.89,300.32,3331,214.9,15.5
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,5.064,7.275,3.878,141.408,1.972,0.975,4.272,15,7.725,78.672,3.544,0.908,4.272,15,15,123.8,1,0.908,3.708,7.845,7.155,77.576,1.596,0.875,3.202,0,7.845,50,2.476,0.846,3.544,3.544,1321.45,278.82,2755,177.7,1.573,1.573,383.03,24.47,-656,-42.3,5.576,5.576,1704.48,303.28,3411,220.1,15.5
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,4.831,9.275,5.878,120.773,2.309,0.947,4.283,15,5.725,78.312,3.56,0.921,4.283,15,15,124.079,1,0.921,3.716,7.845,7.155,77.659,1.598,0.887,3.209,0,7.845,50,2.482,0.858,3.56,3.56,1321.45,278.82,2743,177,1.566,1.566,384.61,24.6,-661,-42.6,5.576,5.576,1706.06,303.42,3404,219.6,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.285,15,5.725,78.375,3.557,0.921,4.285,15,15,124.116,1,0.921,3.718,7.845,7.155,77.67,1.598,0.887,3.21,0,7.845,50,2.482,0.858,3.557,3.557,1162.94,278.82,2742,176.9,1.568,1.568,384.82,24.62,-661,-42.6,5.576,5.576,1547.76,303.44,3403,219.5,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.282,15,3.725,78.62,3.546,0.916,4.282,15,15,124.049,1,0.916,3.716,7.845,7.155,77.65,1.598,0.883,3.208,0,7.845,50,2.481,0.854,3.546,3.546,1162.94,278.82,2745,177.1,1.572,1.572,384.44,24.59,-658,-42.5,5.576,5.576,1547.39,303.4,3403,219.5,15.5
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,4.715,10.275,6.878,112.325,2.482,0.925,4.277,15,4.725,78.722,3.542,0.911,4.277,15,15,123.929,1,0.911,3.712,7.845,7.155,77.615,1.597,0.878,3.205,0,7.845,50,2.479,0.85,3.542,3.542,1321.45,278.82,2750,177.4,1.574,1.574,383.76,24.53,-657,-42.4,5.576,5.576,1705.22,303.35,3406,219.8,15.5
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,4.947,8.275,4.878,130.416,2.138,0.963,4.282,15,6.725,78.283,3.562,0.92,4.282,15,15,124.038,1,0.92,3.715,7.845,7.155,77.647,1.597,0.886,3.208,0,7.845,50,2.481,0.857,3.562,3.562,1321.45,278.82,2745,177.1,1.566,1.566,384.38,24.58,-661,-42.6,5.576,5.576,1705.83,303.4,3406,219.7,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.287,15,4.725,78.347,3.559,0.923,4.287,15,15,124.16,1,0.923,3.719,7.845,7.155,77.683,1.598,0.889,3.211,0,7.845,50,2.483,0.86,3.559,3.559,1162.94,278.82,2740,176.8,1.567,1.567,385.07,24.64,-661,-42.7,5.576,5.576,1548.01,303.46,3401,219.4,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.941,8.275,2.878,131.08,2.127,0.954,4.277,15,6.725,78.73,3.541,0.911,4.277,15,15,123.912,1,0.911,3.711,7.845,7.155,77.609,1.597,0.878,3.205,0,7.845,50,2.478,0.849,3.541,3.541,1162.94,278.82,2750,177.4,1.575,1.575,383.66,24.52,-657,-42.4,5.576,5.576,1546.61,303.34,3407,219.8,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.279,15,4.725,78.903,3.534,0.911,4.279,15,15,123.975,1,0.911,3.713,7.845,7.155,77.628,1.597,0.877,3.206,0,7.845,50,2.48,0.849,3.534,3.534,1092.39,278.82,2748,177.3,1.578,1.578,384.02,24.55,-655,-42.3,5.576,5.576,1476.41,303.37,3403,219.6,15.5
0,0,1,6,0,0,278.818,1,1,5.396,4.397,4.397,182.993,1.524,0.976,4.948,8.275,3.878,130.439,2.138,0.964,4.283,15,6.725,78.289,3.561,0.921,4.283,15,15,124.059,1,0.921,3.716,7.845,7.155,77.653,1.598,0.887,3.209,0,7.845,50,2.481,0.858,3.561,3.561,1239.19,278.82,2744,177,1.566,1.566,384.5,24.59,-661,-42.7,5.576,5.576,1623.68,303.41,3405,219.7,15.5
0,0,1,6,0,0,278.818,1,1,5.396,4.397,4.397,182.993,1.524,0.976,4.725,10.275,5.878,111.766,2.495,0.938,4.286,15,4.725,78.272,3.562,0.924,4.286,15,15,124.148,1,0.924,3.719,7.845,7.155,77.68,1.598,0.89,3.211,0,7.845,50,2.483,0.861,3.562,3.562,1239.19,278.82,2741,176.8,1.565,1.565,385,24.63,-662,-42.7,5.576,5.576,1624.18,303.45,3402,219.5,15.5
0,0,1,6,0,0,278.818,1,1,5.665,2.397,2.397,219.601,1.27,0.996,4.938,8.275,5.878,131.075,2.127,0.951,4.274,15,6.725,78.755,3.54,0.908,4.274,15,15,123.842,1,0.908,3.709,7.845,7.155,77.589,1.596,0.875,3.203,0,7.845,50,2.477,0.847,3.54,3.54,1410.04,278.82,2753,177.6,1.575,1.575,383.27,24.49,-656,-42.3,5.576,5.576,1793.31,303.3,3409,219.9,15.5
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.888,6.63,3.55,153.599,2.06,0.971,4.956,13.71,7.08,82.177,3.851,0.893,4.956,13.71,13.71,131.872,1,0.893,4.418,8.31,5.4,86.512,1.524,0.87,3.73,0,8.31,50,2.637,0.819,3.851,3.851,1739.2,316.43,2580,172,1.644,1.644,493.48,34.65,-696,-46.4,6.329,6.329,2232.67,351.08,3276,218.4,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.89,6.62,3.54,153.747,2.058,0.971,4.958,13.7,7.08,82.245,3.847,0.893,4.958,13.7,13.7,131.639,1,0.893,4.225,6.31,7.39,75.639,1.74,0.841,3.734,0,6.31,50,2.633,0.82,3.847,3.847,1739.2,316.43,2501,166.8,1.645,1.645,445.91,23.21,-576,-38.4,6.329,6.329,2185.11,339.64,3077,205.1,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.588,8.62,5.54,128.138,2.469,0.934,4.971,13.7,5.08,81.869,3.865,0.906,4.971,13.7,13.7,132.14,1,0.906,4.431,8.31,5.39,86.645,1.525,0.884,3.74,0,8.31,50,2.643,0.831,3.865,3.865,1739.2,316.43,2567,171.1,1.637,1.637,495.8,34.85,-699,-46.6,6.329,6.329,2234.99,351.29,3266,217.7,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.588,8.62,5.54,128.138,2.469,0.934,4.971,13.7,5.08,81.869,3.865,0.906,4.971,13.7,13.7,131.954,1,0.906,4.235,6.31,7.39,75.715,1.743,0.853,3.742,0,6.31,50,2.639,0.832,3.865,3.865,1739.2,316.43,2490,166,1.637,1.637,447.78,23.34,-580,-38.7,6.329,6.329,2186.97,339.77,3070,204.7,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.589,8.63,3.55,128.191,2.468,0.934,4.972,13.71,5.08,81.896,3.864,0.907,4.972,13.71,13.71,132.241,1,0.907,4.431,8.31,5.4,86.643,1.526,0.884,3.74,0,8.31,50,2.645,0.831,3.864,3.864,1502.72,316.43,2567,171.1,1.638,1.638,496,34.88,-700,-46.7,6.329,6.329,1998.72,351.32,3267,217.8,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.59,8.62,3.54,128.309,2.466,0.934,4.973,13.7,5.08,81.962,3.861,0.907,4.973,13.7,13.7,132.004,1,0.907,4.237,6.31,7.39,75.727,1.743,0.854,3.744,0,6.31,50,2.64,0.832,3.861,3.861,1502.72,316.43,2488,165.9,1.639,1.639,448.07,23.36,-580,-38.6,6.329,6.329,1950.8,339.79,3068,204.5,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.316,10.62,5.54,107.803,2.935,0.903,4.967,13.7,3.08,82.406,3.84,0.897,4.967,13.7,13.7,132.037,1,0.897,4.427,8.31,5.39,86.608,1.525,0.875,3.737,0,8.31,50,2.641,0.823,3.84,3.84,1502.72,316.43,2570,171.3,1.648,1.648,495.1,34.79,-694,-46.3,6.329,6.329,1997.82,351.22,3264,217.6,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.316,10.62,5.54,107.803,2.935,0.903,4.967,13.7,3.08,82.406,3.84,0.897,4.967,13.7,13.7,131.853,1,0.897,4.232,6.31,7.39,75.69,1.742,0.845,3.74,0,6.31,50,2.637,0.824,3.84,3.84,1502.72,316.43,2494,166.3,1.648,1.648,447.18,23.3,-576,-38.4,6.329,6.329,1949.9,339.73,3070,204.6,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.437,9.62,6.54,117.979,2.682,0.905,4.96,13.7,4.08,82.521,3.835,0.892,4.96,13.7,13.7,131.891,1,0.892,4.422,8.31,5.39,86.556,1.524,0.87,3.733,0,8.31,50,2.638,0.818,3.835,3.835,1739.2,316.43,2575,171.7,1.65,1.65,494.09,34.69,-692,-46.2,6.329,6.329,2233.29,351.13,3268,217.9,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.437,9.62,6.54,117.979,2.682,0.905,4.96,13.7,4.08,82.521,3.835,0.892,4.96,13.7,13.7,131.707,1,0.892,4.227,6.31,7.39,75.655,1.741,0.84,3.736,0,6.31,50,2.634,0.819,3.835,3.835,1739.2,316.43,2499,166.6,1.65,1.65,446.32,23.24,-574,-38.3,6.329,6.329,2185.51,339.67,3073,204.9,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.739,7.62,4.54,139.974,2.261,0.956,4.97,13.7,6.08,81.758,3.87,0.907,4.97,13.7,13.7,132.12,1,0.907,4.43,8.31,5.39,86.638,1.525,0.884,3.739,0,8.31,50,2.642,0.832,3.87,3.87,1739.2,316.43,2567,171.2,1.635,1.635,495.67,34.84,-700,-46.7,6.329,6.329,2234.86,351.27,3267,217.8,15
