粘性,钝度,二维,外-激波后第0激波后马赫数,外-激波后第0激波后方向角,外-激波后第0激波后压缩角,外-激波后第0激波后流道高H,外-激波后第0激波后收缩比,外-激波后第0激波后sigma,外-激波后第1激波后马赫数,外-激波后第1激波后方向角,外-激波后第1激波后压缩角,外-激波后第1激波后流道高H,外-激波后第1激波后收缩比,外-激波后第1激波后sigma,外-激波后第2激波后马赫数,外-激波后第2激波后方向角,外-激波后第2激波后压缩角,外-激波后第2激波后流道高H,外-激波后第2激波后收缩比,外-激波后第2激波后sigma,外-激波后第3激波后马赫数,外-激波后第3激波后方向角,外-激波后第3激波后压缩角,外-激波后第3激波后流道高H,外-激波后第3激波后收缩比,外-激波后第3激波后sigma,内-激波后第0激波后马赫数,内-激波后第0激波后方向角,内-激波后第0激波后压缩角,内-激波后第0激波后流道高H,内-激波后第0激波后收缩比,内-激波后第0激波后sigma,内-激波后第1激波后马赫数,内-激波后第1激波后方向角,内-激波后第1激波后压缩角,内-激波后第1激波后流道高H,内-激波后第1激波后收缩比,内-激波后第1激波后sigma,内-激波后第2激波后马赫数,内-激波后第2激波后方向角,内-激波后第2激波后压缩角,内-激波后第2激波后流道高H,内-激波后第2激波后收缩比,内-激波后第2激波后sigma,压缩位置外压缩段风轴Cr,压缩位置外压缩段体轴Cr,压缩位置外压缩段长度,压缩位置外压缩段高度,压缩位置外压缩段阻力,压缩位置外压缩段比阻,压缩位置内压缩段风轴Cr,压缩位置内压缩段体轴Cr,压缩位置内压缩段长度,压缩位置内压缩段高度,压缩位置内压缩段阻力,压缩位置内压缩段比阻,压缩位置总_压_缩风轴Cr,压缩位置总_压_缩体轴Cr,压缩位置总_压_缩长度,压缩位置总_压_缩高度,压缩位置总_压_缩阻力,压缩位置总_压_缩比阻,每米宽度流量
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.88,8.878,4.178,124.383,2.242,0.957,4.229,15.6,6.722,75.169,3.709,0.915,4.229,15.6,15.6,126.229,1,0.915,3.661,8.288,7.312,78.773,1.602,0.881,3.136,0,8.288,50,2.525,0.849,3.709,3.709,1215.46,278.82,2901,187.2,1.503,1.503,385.32,26.52,-764,-49.3,5.576,5.576,1600.78,305.34,3665,236.5,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.88,8.878,4.178,124.383,2.242,0.957,4.229,15.6,6.722,75.169,3.709,0.915,4.229,15.6,15.6,125.01,1,0.915,3.486,6,9.6,69.173,1.807,0.845,3.127,0,6,50,2.5,0.834,3.709,3.709,1215.46,278.82,2817,181.8,1.503,1.503,345.99,16.81,-594,-38.3,5.576,5.576,1561.45,295.63,3412,220.1,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.88,8.878,4.178,124.383,2.242,0.957,4.229,15.6,6.722,75.169,3.709,0.915,4.229,15.6,15.6,122.579,1,0.915,3.332,4,11.6,61.809,1.983,0.803,3.104,0,4,50,2.452,0.8,3.709,3.709,1215.46,278.82,2752,177.6,1.503,1.503,312.06,9.86,-413,-26.7,5.576,5.576,1527.52,288.68,3165,204.2,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.88,8.878,4.178,124.383,2.242,0.957,4.229,15.6,6.722,75.169,3.709,0.915,4.229,15.6,15.6,119.252,1,0.915,3.178,2,13.6,55.43,2.151,0.752,3.069,0,2,50,2.385,0.752,3.709,3.709,1215.46,278.82,2694,173.8,1.503,1.503,279.79,4.31,-212,-13.7,5.576,5.576,1495.26,283.12,2906,187.5,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.88,8.878,4.178,124.383,2.242,0.957,4.229,15.6,6.722,75.169,3.709,0.915,4.229,15.6,15.6,115.375,1,0.915,3.022,0,15.6,50,2.307,0.696,3.022,0,0,50,2.307,0.696,3.709,3.709,1215.46,278.82,2641,170.4,1.503,1.503,249.95,0,0,0,5.576,5.576,1465.42,278.82,2641,170.4,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.77,9.878,5.178,115.102,2.422,0.945,4.233,15.6,5.722,75.051,3.715,0.92,4.233,15.6,15.6,125.434,1,0.92,3.841,10.6,5,89.64,1.399,0.908,3.126,0,10.6,50,2.509,0.837,3.715,3.715,1215.46,278.82,2992,193,1.501,1.501,424.01,38.15,-885,-57.1,5.576,5.576,1639.47,316.97,3877,250.1,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.77,9.878,5.178,115.102,2.422,0.945,4.233,15.6,5.722,75.051,3.715,0.92,4.233,15.6,15.6,126.337,1,0.92,3.664,8.288,7.312,78.805,1.603,0.885,3.139,0,8.288,50,2.527,0.853,3.715,3.715,1215.46,278.82,2897,186.9,1.501,1.501,385.91,26.58,-766,-49.4,5.576,5.576,1601.37,305.4,3663,236.3,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.77,9.878,5.178,115.102,2.422,0.945,4.233,15.6,5.722,75.051,3.715,0.92,4.233,15.6,15.6,125.114,1,0.92,3.489,6,9.6,69.194,1.808,0.849,3.13,0,6,50,2.502,0.838,3.715,3.715,1215.46,278.82,2813,181.5,1.501,1.501,346.49,16.84,-596,-38.4,5.576,5.576,1561.96,295.66,3409,219.9,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.77,9.878,5.178,115.102,2.422,0.945,4.233,15.6,5.722,75.051,3.715,0.92,4.233,15.6,15.6,122.676,1,0.92,3.335,4,11.6,61.821,1.984,0.806,3.107,0,4,50,2.454,0.803,3.715,3.715,1215.46,278.82,2748,177.3,1.501,1.501,312.48,9.88,-414,-26.7,5.576,5.576,1527.95,288.7,3162,204,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.77,9.878,5.178,115.102,2.422,0.945,4.233,15.6,5.722,75.051,3.715,0.92,4.233,15.6,15.6,119.34,1,0.92,3.18,2,13.6,55.435,2.153,0.756,3.071,0,2,50,2.387,0.755,3.715,3.715,1215.46,278.82,2690,173.5,1.501,1.501,280.14,4.31,-212,-13.7,5.576,5.576,1495.61,283.13,2902,187.2,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.77,9.878,5.178,115.102,2.422,0.945,4.233,15.6,5.722,75.051,3.715,0.92,4.233,15.6,15.6,115.452,1,0.92,3.025,0,15.6,50,2.309,0.699,3.025,0,0,50,2.309,0.699,3.715,3.715,1215.46,278.82,2637,170.1,1.501,1.501,250.24,0,0,0,5.576,5.576,1465.7,278.82,2637,170.1,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.66,10.878,6.178,106.931,2.607,0.928,4.23,15.6,4.722,75.27,3.704,0.915,4.23,15.6,15.6,125.361,1,0.915,3.838,10.6,5,89.609,1.399,0.903,3.124,0,10.6,50,2.507,0.832,3.704,3.704,1215.46,278.82,2995,193.2,1.505,1.505,423.54,38.1,-882,-56.9,5.576,5.576,1639,316.92,3877,250.1,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.66,10.878,6.178,106.931,2.607,0.928,4.23,15.6,4.722,75.27,3.704,0.915,4.23,15.6,15.6,126.263,1,0.915,3.662,8.288,7.312,78.783,1.603,0.881,3.137,0,8.288,50,2.525,0.848,3.704,3.704,1215.46,278.82,2900,187.1,1.505,1.505,385.5,26.54,-764,-49.3,5.576,5.576,1600.96,305.36,3663,236.3,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.66,10.878,6.178,106.931,2.607,0.928,4.23,15.6,4.722,75.27,3.704,0.915,4.23,15.6,15.6,125.042,1,0.915,3.487,6,9.6,69.18,1.808,0.844,3.128,0,6,50,2.501,0.833,3.704,3.704,1215.46,278.82,2816,181.7,1.505,1.505,346.15,16.82,-594,-38.3,5.576,5.576,1561.61,295.64,3410,220,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.66,10.878,6.178,106.931,2.607,0.928,4.23,15.6,4.722,75.27,3.704,0.915,4.23,15.6,15.6,122.609,1,0.915,3.333,4,11.6,61.813,1.984,0.802,3.105,0,4,50,2.452,0.799,3.704,3.704,1215.46,278.82,2751,177.5,1.505,1.505,312.19,9.87,-413,-26.6,5.576,5.576,1527.65,288.68,3164,204.1,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.66,10.878,6.178,106.931,2.607,0.928,4.23,15.6,4.722,75.27,3.704,0.915,4.23,15.6,15.6,119.279,1,0.915,3.178,2,13.6,55.432,2.152,0.752,3.069,0,2,50,2.386,0.752,3.704,3.704,1215.46,278.82,2693,173.7,1.505,1.505,279.9,4.31,-212,-13.7,5.576,5.576,1495.37,283.13,2904,187.4,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.66,10.878,6.178,106.931,2.607,0.928,4.23,15.6,4.722,75.27,3.704,0.915,4.23,15.6,15.6,115.399,1,0.915,3.023,0,15.6,50,2.308,0.696,3.023,0,0,50,2.308,0.696,3.704,3.704,1215.46,278.82,2640,170.3,1.505,1.505,250.04,0,0,0,5.576,5.576,1465.5,278.82,2640,170.3,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.549,11.878,7.178,99.746,2.795,0.908,4.221,15.6,3.722,75.795,3.679,0.901,4.221,15.6,15.6,125.118,1,0.901,3.83,10.6,5,89.502,1.398,0.89,3.118,0,10.6,50,2.502,0.82,3.679,3.679,1215.46,278.82,3005,193.9,1.516,1.516,421.98,37.91,-874,-56.4,5.576,5.576,1637.44,316.73,3879,250.3,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.549,11.878,7.178,99.746,2.795,0.908,4.221,15.6,3.722,75.795,3.679,0.901,4.221,15.6,15.6,126.015,1,0.901,3.654,8.288,7.312,78.708,1.601,0.868,3.131,0,8.288,50,2.52,0.836,3.679,3.679,1215.46,278.82,2910,187.7,1.516,1.516,384.13,26.42,-757,-48.8,5.576,5.576,1599.6,305.24,3666,236.5,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.549,11.878,7.178,99.746,2.795,0.908,4.221,15.6,3.722,75.795,3.679,0.901,4.221,15.6,15.6,124.803,1,0.901,3.48,6,9.6,69.132,1.805,0.832,3.122,0,6,50,2.496,0.821,3.679,3.679,1215.46,278.82,2826,182.3,1.516,1.516,344.99,16.75,-588,-38,5.576,5.576,1560.46,295.56,3414,220.3,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.549,11.878,7.178,99.746,2.795,0.908,4.221,15.6,3.722,75.795,3.679,0.901,4.221,15.6,15.6,122.387,1,0.901,3.327,4,11.6,61.786,1.981,0.791,3.099,0,4,50,2.448,0.788,3.679,3.679,1215.46,278.82,2761,178.1,1.516,1.516,311.22,9.83,-409,-26.4,5.576,5.576,1526.68,288.64,3170,204.5,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.549,11.878,7.178,99.746,2.795,0.908,4.221,15.6,3.722,75.795,3.679,0.901,4.221,15.6,15.6,119.079,1,0.901,3.172,2,13.6,55.42,2.149,0.742,3.064,0,2,50,2.382,0.741,3.679,3.679,1215.46,278.82,2702,174.4,1.516,1.516,279.1,4.29,-210,-13.5,5.576,5.576,1494.56,283.11,2912,187.9,15.5
0,0,1,6,0,0,278.818,1,1,5.356,4.7,4.7,178.287,1.564,0.972,4.549,11.878,7.178,99.746,2.795,0.908,4.221,15.6,3.722,75.795,3.679,0.901,4.221,15.6,15.6,115.221,1,0.901,3.018,0,15.6,50,2.304,0.687,3.018,0,0,50,2.304,0.687,3.679,3.679,1215.46,278.82,2650,170.9,1.516,1.516,249.38,0,0,0,5.576,5.576,1464.84,278.82,2650,170.9,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.872,8.878,3.178,125.05,2.23,0.946,4.223,15.6,6.722,75.63,3.687,0.905,4.223,15.6,15.6,125.168,1,0.905,3.832,10.6,5,89.524,1.398,0.893,3.119,0,10.6,50,2.503,0.823,3.687,3.687,1140.98,278.82,3003,193.7,1.513,1.513,422.3,37.95,-876,-56.5,5.576,5.576,1563.28,316.77,3879,250.3,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.872,8.878,3.178,125.05,2.23,0.946,4.223,15.6,6.722,75.63,3.687,0.905,4.223,15.6,15.6,126.066,1,0.905,3.656,8.288,7.312,78.724,1.601,0.871,3.132,0,8.288,50,2.521,0.839,3.687,3.687,1140.98,278.82,2907,187.6,1.513,1.513,384.42,26.44,-759,-49,5.576,5.576,1525.4,305.26,3666,236.5,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.872,8.878,3.178,125.05,2.23,0.946,4.223,15.6,6.722,75.63,3.687,0.905,4.223,15.6,15.6,124.853,1,0.905,3.481,6,9.6,69.142,1.806,0.835,3.123,0,6,50,2.497,0.824,3.687,3.687,1140.98,278.82,2824,182.2,1.513,1.513,345.23,16.76,-590,-38.1,5.576,5.576,1486.21,295.58,3414,220.2,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.872,8.878,3.178,125.05,2.23,0.946,4.223,15.6,6.722,75.63,3.687,0.905,4.223,15.6,15.6,122.433,1,0.905,3.328,4,11.6,61.791,1.981,0.794,3.1,0,4,50,2.449,0.791,3.687,3.687,1140.98,278.82,2759,178,1.513,1.513,311.42,9.83,-410,-26.4,5.576,5.576,1452.4,288.65,3169,204.4,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.872,8.878,3.178,125.05,2.23,0.946,4.223,15.6,6.722,75.63,3.687,0.905,4.223,15.6,15.6,119.12,1,0.905,3.174,2,13.6,55.422,2.149,0.744,3.065,0,2,50,2.382,0.744,3.687,3.687,1140.98,278.82,2700,174.2,1.513,1.513,279.26,4.3,-210,-13.6,5.576,5.576,1420.25,283.11,2911,187.8,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.872,8.878,3.178,125.05,2.23,0.946,4.223,15.6,6.722,75.63,3.687,0.905,4.223,15.6,15.6,115.258,1,0.905,3.019,0,15.6,50,2.305,0.689,3.019,0,0,50,2.305,0.689,3.687,3.687,1140.98,278.82,2648,170.8,1.513,1.513,249.52,0,0,0,5.576,5.576,1390.5,278.82,2648,170.8,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.766,9.878,4.178,115.511,2.414,0.939,4.23,15.6,5.722,75.343,3.701,0.914,4.23,15.6,15.6,125.35,1,0.914,3.838,10.6,5,89.604,1.399,0.902,3.124,0,10.6,50,2.507,0.831,3.701,3.701,1140.98,278.82,2995,193.2,1.507,1.507,423.47,38.09,-881,-56.8,5.576,5.576,1564.45,316.91,3876,250.1,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.766,9.878,4.178,115.511,2.414,0.939,4.23,15.6,5.722,75.343,3.701,0.914,4.23,15.6,15.6,126.252,1,0.914,3.661,8.288,7.312,78.779,1.603,0.879,3.137,0,8.288,50,2.525,0.847,3.701,3.701,1140.98,278.82,2900,187.1,1.507,1.507,385.44,26.54,-763,-49.2,5.576,5.576,1526.42,305.35,3663,236.3,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.766,9.878,4.178,115.511,2.414,0.939,4.23,15.6,5.722,75.343,3.701,0.914,4.23,15.6,15.6,125.032,1,0.914,3.487,6,9.6,69.177,1.807,0.843,3.128,0,6,50,2.501,0.832,3.701,3.701,1140.98,278.82,2817,181.7,1.507,1.507,346.09,16.82,-593,-38.3,5.576,5.576,1487.08,295.64,3410,220,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.766,9.878,4.178,115.511,2.414,0.939,4.23,15.6,5.722,75.343,3.701,0.914,4.23,15.6,15.6,122.599,1,0.914,3.333,4,11.6,61.812,1.983,0.801,3.105,0,4,50,2.452,0.798,3.701,3.701,1140.98,278.82,2752,177.5,1.507,1.507,312.15,9.86,-412,-26.6,5.576,5.576,1453.13,288.68,3164,204.1,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.766,9.878,4.178,115.511,2.414,0.939,4.23,15.6,5.722,75.343,3.701,0.914,4.23,15.6,15.6,119.271,1,0.914,3.178,2,13.6,55.431,2.152,0.751,3.069,0,2,50,2.385,0.751,3.701,3.701,1140.98,278.82,2693,173.7,1.507,1.507,279.87,4.31,-212,-13.6,5.576,5.576,1420.85,283.13,2905,187.4,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.766,9.878,4.178,115.511,2.414,0.939,4.23,15.6,5.722,75.343,3.701,0.914,4.23,15.6,15.6,115.391,1,0.914,3.023,0,15.6,50,2.308,0.695,3.023,0,0,50,2.308,0.695,3.701,3.701,1140.98,278.82,2640,170.3,1.507,1.507,250.01,0,0,0,5.576,5.576,1390.99,278.82,2640,170.3,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.66,10.878,5.178,107.073,2.604,0.928,4.231,15.6,4.722,75.368,3.699,0.914,4.231,15.6,15.6,125.369,1,0.914,3.838,10.6,5,89.612,1.399,0.902,3.124,0,10.6,50,2.507,0.831,3.699,3.699,1140.98,278.82,2994,193.2,1.507,1.507,423.59,38.11,-881,-56.8,5.576,5.576,1564.58,316.92,3875,250,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.66,10.878,5.178,107.073,2.604,0.928,4.231,15.6,4.722,75.368,3.699,0.914,4.231,15.6,15.6,126.272,1,0.914,3.662,8.288,7.312,78.785,1.603,0.88,3.137,0,8.288,50,2.525,0.848,3.699,3.699,1140.98,278.82,2899,187,1.507,1.507,385.55,26.55,-763,-49.2,5.576,5.576,1526.53,305.36,3662,236.3,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.66,10.878,5.178,107.073,2.604,0.928,4.231,15.6,4.722,75.368,3.699,0.914,4.231,15.6,15.6,125.051,1,0.914,3.487,6,9.6,69.181,1.808,0.844,3.128,0,6,50,2.501,0.832,3.699,3.699,1140.98,278.82,2816,181.7,1.507,1.507,346.19,16.82,-593,-38.3,5.576,5.576,1487.17,295.64,3409,219.9,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.66,10.878,5.178,107.073,2.604,0.928,4.231,15.6,4.722,75.368,3.699,0.914,4.231,15.6,15.6,122.617,1,0.914,3.333,4,11.6,61.814,1.984,0.801,3.105,0,4,50,2.452,0.799,3.699,3.699,1140.98,278.82,2751,177.5,1.507,1.507,312.22,9.87,-412,-26.6,5.576,5.576,1453.21,288.69,3163,204.1,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.66,10.878,5.178,107.073,2.604,0.928,4.231,15.6,4.722,75.368,3.699,0.914,4.231,15.6,15.6,119.287,1,0.914,3.179,2,13.6,55.432,2.152,0.751,3.07,0,2,50,2.386,0.751,3.699,3.699,1140.98,278.82,2692,173.7,1.507,1.507,279.93,4.31,-211,-13.6,5.576,5.576,1420.91,283.13,2904,187.3,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.66,10.878,5.178,107.073,2.604,0.928,4.231,15.6,4.722,75.368,3.699,0.914,4.231,15.6,15.6,115.405,1,0.914,3.023,0,15.6,50,2.308,0.695,3.023,0,0,50,2.308,0.695,3.699,3.699,1140.98,278.82,2640,170.3,1.507,1.507,250.06,0,0,0,5.576,5.576,1391.05,278.82,2640,170.3,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.554,11.878,6.178,99.621,2.799,0.912,4.225,15.6,3.722,75.678,3.684,0.906,4.225,15.6,15.6,125.232,1,0.906,3.834,10.6,5,89.552,1.398,0.894,3.121,0,10.6,50,2.505,0.824,3.684,3.684,1140.98,278.82,3000,193.6,1.514,1.514,422.71,38,-876,-56.5,5.576,5.576,1563.69,316.82,3876,250.1,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.554,11.878,6.178,99.621,2.799,0.912,4.225,15.6,3.722,75.678,3.684,0.906,4.225,15.6,15.6,126.131,1,0.906,3.658,8.288,7.312,78.743,1.602,0.872,3.134,0,8.288,50,2.523,0.84,3.684,3.684,1140.98,278.82,2905,187.4,1.514,1.514,384.77,26.48,-759,-48.9,5.576,5.576,1525.76,305.29,3664,236.4,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.554,11.878,6.178,99.621,2.799,0.912,4.225,15.6,3.722,75.678,3.684,0.906,4.225,15.6,15.6,124.915,1,0.906,3.483,6,9.6,69.155,1.806,0.836,3.125,0,6,50,2.498,0.825,3.684,3.684,1140.98,278.82,2821,182,1.514,1.514,345.53,16.78,-590,-38.1,5.576,5.576,1486.51,295.6,3411,220.1,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.554,11.878,6.178,99.621,2.799,0.912,4.225,15.6,3.722,75.678,3.684,0.906,4.225,15.6,15.6,122.491,1,0.906,3.33,4,11.6,61.798,1.982,0.795,3.102,0,4,50,2.45,0.792,3.684,3.684,1140.98,278.82,2756,177.8,1.514,1.514,311.67,9.85,-410,-26.4,5.576,5.576,1452.66,288.66,3166,204.3,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.554,11.878,6.178,99.621,2.799,0.912,4.225,15.6,3.722,75.678,3.684,0.906,4.225,15.6,15.6,119.173,1,0.906,3.175,2,13.6,55.425,2.15,0.745,3.066,0,2,50,2.383,0.745,3.684,3.684,1140.98,278.82,2698,174.1,1.514,1.514,279.48,4.3,-210,-13.6,5.576,5.576,1420.46,283.12,2908,187.6,15.5
0,0,1,6,0,0,278.818,1,1,5.222,5.7,5.7,164.117,1.699,0.952,4.554,11.878,6.178,99.621,2.799,0.912,4.225,15.6,3.722,75.678,3.684,0.906,4.225,15.6,15.6,115.305,1,0.906,3.02,0,15.6,50,2.306,0.69,3.02,0,0,50,2.306,0.69,3.684,3.684,1140.98,278.82,2645,170.7,1.514,1.514,249.69,0,0,0,5.576,5.576,1390.67,278.82,2645,170.7,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.753,9.878,3.178,116.501,2.393,0.921,4.22,15.6,5.722,76.073,3.665,0.897,4.22,15.6,15.6,125.079,1,0.897,3.829,10.6,5,89.485,1.398,0.885,3.117,0,10.6,50,2.502,0.816,3.665,3.665,1072.08,278.82,3007,194,1.521,1.521,421.72,37.88,-871,-56.2,5.576,5.576,1493.8,316.7,3877,250.1,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.753,9.878,3.178,116.501,2.393,0.921,4.22,15.6,5.722,76.073,3.665,0.897,4.22,15.6,15.6,125.974,1,0.897,3.653,8.288,7.312,78.696,1.601,0.863,3.13,0,8.288,50,2.519,0.832,3.665,3.665,1072.08,278.82,2911,187.8,1.521,1.521,383.91,26.4,-754,-48.6,5.576,5.576,1455.99,305.22,3665,236.4,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.753,9.878,3.178,116.501,2.393,0.921,4.22,15.6,5.722,76.073,3.665,0.897,4.22,15.6,15.6,124.765,1,0.897,3.479,6,9.6,69.125,1.805,0.828,3.121,0,6,50,2.495,0.817,3.665,3.665,1072.08,278.82,2828,182.4,1.521,1.521,344.81,16.73,-586,-37.8,5.576,5.576,1416.88,295.55,3414,220.2,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.753,9.878,3.178,116.501,2.393,0.921,4.22,15.6,5.722,76.073,3.665,0.897,4.22,15.6,15.6,122.351,1,0.897,3.326,4,11.6,61.781,1.98,0.787,3.098,0,4,50,2.447,0.784,3.665,3.665,1072.08,278.82,2763,178.2,1.521,1.521,311.06,9.82,-407,-26.3,5.576,5.576,1383.14,288.64,3170,204.5,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.753,9.878,3.178,116.501,2.393,0.921,4.22,15.6,5.722,76.073,3.665,0.897,4.22,15.6,15.6,119.046,1,0.897,3.171,2,13.6,55.418,2.148,0.738,3.063,0,2,50,2.381,0.738,3.665,3.665,1072.08,278.82,2704,174.5,1.521,1.521,278.97,4.29,-209,-13.5,5.576,5.576,1351.04,283.11,2913,187.9,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.753,9.878,3.178,116.501,2.393,0.921,4.22,15.6,5.722,76.073,3.665,0.897,4.22,15.6,15.6,115.192,1,0.897,3.017,0,15.6,50,2.304,0.683,3.017,0,0,50,2.304,0.683,3.665,3.665,1072.08,278.82,2651,171,1.521,1.521,249.27,0,0,0,5.576,5.576,1321.35,278.82,2651,171,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.651,10.878,4.178,107.818,2.586,0.914,4.223,15.6,4.722,75.942,3.671,0.901,4.223,15.6,15.6,125.171,1,0.901,3.832,10.6,5,89.526,1.398,0.889,3.12,0,10.6,50,2.503,0.82,3.671,3.671,1072.08,278.82,3003,193.7,1.519,1.519,422.32,37.96,-873,-56.3,5.576,5.576,1494.4,316.77,3875,250,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.651,10.878,4.178,107.818,2.586,0.914,4.223,15.6,4.722,75.942,3.671,0.901,4.223,15.6,15.6,126.069,1,0.901,3.656,8.288,7.312,78.725,1.601,0.867,3.132,0,8.288,50,2.521,0.836,3.671,3.671,1072.08,278.82,2907,187.6,1.519,1.519,384.43,26.45,-756,-48.8,5.576,5.576,1456.51,305.26,3663,236.3,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.651,10.878,4.178,107.818,2.586,0.914,4.223,15.6,4.722,75.942,3.671,0.901,4.223,15.6,15.6,124.856,1,0.901,3.482,6,9.6,69.143,1.806,0.832,3.124,0,6,50,2.497,0.821,3.671,3.671,1072.08,278.82,2824,182.2,1.519,1.519,345.24,16.76,-587,-37.9,5.576,5.576,1417.32,295.58,3411,220.1,15.5
0,0,1,6,0,0,278.818,1,1,5.089,6.7,6.7,151.834,1.836,0.927,4.651,10.878,4.178,107.818,2.586,0.914,4.223,15.6,4.722,75.942,3.671,0.901,4.223,15.6,15.6,122.436,1,0.901,3.328,4,11.6,61.792,1.981,0.791,3.1,0,4,50,2.449,0.788,3.671,3.671,1072.08,278.82,2759,178,1.519,1.519,311.43,9.84,-408,-26.3,5.576,5.576,1383.51,288.65,3167,204.3,15.5
